"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","playbacks","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
53,"Spectrogram 1",1,1853.392521189,1854.716178999,181.461,373.468,12.95,"2_Pmor_P8","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Pmor_P8",40.9564917077541,61.3254865292371,60.4503850061278
54,"Spectrogram 1",1,1856.944782179,1858.283312549,184.422,366.56,13.1,"2_Pmor_P9","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Pmor_P9",NA,60.3610511809121,60.5084326149927
55,"Spectrogram 1",1,1860.461002369,1862.007748569,151.211,364.245,12.63,"2_Pmor_P10","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Pmor_P10",44.3490023689127,62.4674067267792,61.3156241321704
56,"Spectrogram 1",1,1884.272321659,1891.465599259,589.6,1381.6,12.54,"2_Halbstart","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Halbstart",26.2104606763699,59.7859257667413,59.6020049189327
57,"Spectrogram 1",1,1891.633863059,1896.303183659,748.9,1593.5,19.2,"2_Halbpeak","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Halbpeak",30.6332510567967,59.3450370242449,59.0204627477439
58,"Spectrogram 1",1,1896.690441759,1899.698157259,358.5,900.3,12.24,"2_Halbend","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_Halbend",35.4614008350768,60.7036664347422,60.2151760104993
59,"Spectrogram 1",1,1902.41308468,1903.25440368,96.711,414.3,17.84,"2_PwurP_P1","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurP_P1",NA,64.2052266976787,64.2223985168508
60,"Spectrogram 1",1,1904.355343418,1905.133563518,90.704,501.9,22.3,"2_PwurP_P2","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurP_P2",36.2126970836579,64.9286421744248,64.6042262170124
61,"Spectrogram 1",1,1906.26326508,1906.91528738,86.757,478,24.55,"2_PwurP_P3","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurP_P3",40.9869407379631,65.1404337265339,64.5845781844901
62,"Spectrogram 1",1,1907.968585914,1908.767839014,94.566,390.4,19.34,"2_PwurP_P4","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurP_P4",17.2216980295262,64.1565754417375,64.1173967856577
63,"Spectrogram 1",1,1909.990035257,1910.831354357,86.671,345.224,25.53,"2_PwurP_P5","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurP_P5",34.4816882632999,64.701882393649,64.429870972559
64,"Spectrogram 1",1,1913.856389459,1914.739774359,51.511,255,14.34,"2_PwurS_S1","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurS_S1",38.4191152933854,66.0724982474128,65.7049611449561
65,"Spectrogram 1",1,1916.401379459,1917.179599559,51.23,247,13.06,"2_PwurS_S2","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurS_S2",42.4792592918014,66.1637520136211,65.5759909112658
66,"Spectrogram 1",1,1918.736039759,1919.724589559,48.72,239,14.78,"2_PwurS_S3","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurS_S3",46.0052853855179,66.6094935723172,65.7589553111835
67,"Spectrogram 1",1,1921.281029759,1922.269579659,51.637,247,13.31,"2_PwurS_S4","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurS_S4",23.5516773502518,65.6741662779084,65.6058701400161
68,"Spectrogram 1",1,1923.738673559,1924.643091559,53.033,249.434,12.51,"2_PwurS_S5","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","2_PwurS_S5",NA,65.32660961728,65.4598653663951
77,"Spectrogram 1",1,1966.756218779,1971.244901599,580,1080.8,22.89,"3_Hfunstart","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Hfunstart",31.2349937355429,58.6290366148989,58.2501137639755
78,"Spectrogram 1",1,1982.152931729,1983.688338949,176.23,400.637,13.13,"3_Pmor_start","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_start",39.9736528485272,61.7218875947025,60.9809273637131
79,"Spectrogram 1",1,1984.713701289,1985.744317089,316.403,606.928,14.97,"3_Pmor_P1","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P1",55.6109387951912,63.7249606297959,59.3899468009652
80,"Spectrogram 1",1,1971.289519279,1978.086279029,580,1526.5,19.08,"3_Hfuntrill","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Hfuntrill",30.0607003310118,60.4470925398799,60.1803163714755
81,"Spectrogram 1",1,1986.988806709,1987.762179809,397.556,701.442,21.88,"3_Pmor_P2","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P2",20.2536061314771,58.6963958307079,58.5918550545638
82,"Spectrogram 1",1,1989.115582729,1990.097171669,342.254,628.286,19.16,"3_Pmor_P3","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P3",56.2941378337757,63.820654736126,59.0830562041485
83,"Spectrogram 1",1,1991.643917869,1992.461908649,332.922,676.989,20.01,"3_Pmor_P4","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P4",38.5023806020117,60.3691372799786,59.6386534805346
84,"Spectrogram 1",1,1994.159821669,1994.962939889,287.528,605.5,17.28,"3_Pmor_P5","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P5",45.5400825552379,61.3990997983792,59.8734818953702
85,"Spectrogram 1",1,1996.955862879,1997.818471339,398.054,683.299,21.23,"3_Pmor_P6","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P6",29.6722136188587,58.5666951323227,58.2490016087244
86,"Spectrogram 1",1,1999.759773909,2000.875215879,297.567,579.681,16.42,"3_Pmor_P7","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P7",49.0513861569173,61.6637663441604,59.3473325783855
87,"Spectrogram 1",1,2002.823521189,2004.147178999,181.461,373.468,13.46,"3_Pmor_P8","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P8",37.8090272921466,61.0358526414479,60.4151283582725
88,"Spectrogram 1",1,2006.375782179,2007.714312549,184.422,366.56,12.57,"3_Pmor_P9","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P9",18.6895420311407,60.5118071635049,60.4410993273196
89,"Spectrogram 1",1,2009.892002369,2011.438748569,151.211,364.245,12.44,"3_Pmor_P10","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Pmor_P10",43.3834302481619,62.4560369265651,61.4314548246335
90,"Spectrogram 1",1,2033.703321659,2040.896599259,589.6,1381.6,12.4,"3_Halbstart","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Halbstart",54.0442583027844,63.3576239985048,59.7189633222507
91,"Spectrogram 1",1,2041.064863059,2045.734183659,748.9,1593.5,19.13,"3_Halbpeak","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Halbpeak",24.0721624174083,59.2799112336292,59.1277778058735
92,"Spectrogram 1",1,2046.121441759,2049.129157259,358.5,900.3,11.63,"3_Halbend","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_Halbend",57.7507983315674,65.823460961294,61.4615734091814
93,"Spectrogram 1",1,2051.84408468,2052.68540368,96.711,414.3,17.71,"3_PwurP_P1","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurP_P1",42.934493273088,64.8858962254419,64.1627998846999
94,"Spectrogram 1",1,2053.786343418,2054.564563518,90.704,501.9,23.26,"3_PwurP_P2","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurP_P2",43.0193896296968,65.5036348974289,64.8252904216313
95,"Spectrogram 1",1,2055.69426508,2056.34628738,86.757,478,24.36,"3_PwurP_P3","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurP_P3",NA,64.9943881283522,65.1179052577599
96,"Spectrogram 1",1,2057.399585914,2058.198839014,94.566,390.4,19.64,"3_PwurP_P4","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurP_P4",42.1230820222347,64.8416059433697,64.1820168062075
97,"Spectrogram 1",1,2059.421035257,2060.262354357,86.671,345.224,26.07,"3_PwurP_P5","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurP_P5",46.1615086136209,65.2511365068611,64.2286830862317
98,"Spectrogram 1",1,2063.287389459,2064.170774359,51.511,255,13.43,"3_PwurS_S1","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurS_S1",50.9979946440097,66.9340880519,65.4231918012118
99,"Spectrogram 1",1,2065.832379459,2066.610599559,51.23,247,13.55,"3_PwurS_S2","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurS_S2",42.0021536122788,65.8855262401463,65.3115197358582
100,"Spectrogram 1",1,2068.167039759,2069.155589559,48.72,239,15.68,"3_PwurS_S3","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurS_S3",45.6518951074274,66.4645342318136,65.6351576039655
101,"Spectrogram 1",1,2070.712029759,2071.700579659,51.637,247,14.78,"3_PwurS_S4","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurS_S4",NA,65.3699975859909,65.4637860101347
102,"Spectrogram 1",1,2073.169673559,2074.074091559,53.033,249.434,13.55,"3_PwurS_S5","13","112_S01143_20190812_140005-1",100,"6 (S4A07375)","20190812","1400","3_PwurS_S5",49.1045615228808,66.4798056326626,65.2173025682479
9,"Spectrogram 1",1,1667.406218779,1671.894901599,580,1080.8,22.67,"1_Hfunstart","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Hfunstart",75.4794846415129,77.2880162144566,62.7696706572847
10,"Spectrogram 1",1,1682.802931729,1684.338338949,176.23,400.637,12.74,"1_Pmor_start","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_start",58.686253670789,64.278182547697,57.8066522705424
11,"Spectrogram 1",1,1685.363701289,1686.394317089,316.403,606.928,14.26,"1_Pmor_P1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P1",68.8370350064258,70.7337344575833,56.5863193570453
12,"Spectrogram 1",1,1671.939519279,1678.736279029,580,1526.5,18.15,"1_Hfuntrill","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Hfuntrill",72.061812940855,73.667714876197,58.2152258958979
13,"Spectrogram 1",1,1687.638806709,1688.412179809,397.556,701.442,22.7,"1_Pmor_P2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P2",72.343541298056,73.5897867570115,56.1098988224795
14,"Spectrogram 1",1,1689.765582729,1690.747171669,342.254,628.286,20.85,"1_Pmor_P3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P3",70.8777697912392,72.6514273911056,57.9807937552226
15,"Spectrogram 1",1,1692.293917869,1693.111908649,332.922,676.989,20.9,"1_Pmor_P4","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P4",65.5875564134261,68.9278905103729,59.010694347105
16,"Spectrogram 1",1,1694.809821669,1695.612939889,287.528,605.5,17.63,"1_Pmor_P5","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P5",59.5543124546032,64.9965455834531,58.3563024030956
17,"Spectrogram 1",1,1697.605862879,1698.468471339,398.054,683.299,21.74,"1_Pmor_P6","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P6",69.0737647082482,71.1738202606618,57.8132678326638
18,"Spectrogram 1",1,1700.409773909,1701.525215879,297.567,579.681,16.53,"1_Pmor_P7","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P7",64.1518232970465,67.4927082063729,57.5766864096376
19,"Spectrogram 1",1,1703.473521189,1704.797178999,181.461,373.468,13.59,"1_Pmor_P8","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P8",55.2694477461596,62.3605819430288,57.2929328895266
20,"Spectrogram 1",1,1707.025782179,1708.364312549,184.422,366.56,12.64,"1_Pmor_P9","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P9",51.2687038600468,61.2147583467351,57.8879253500813
21,"Spectrogram 1",1,1710.542002369,1712.088748569,151.211,364.245,12.59,"1_Pmor_P10","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Pmor_P10",58.7957202523963,64.6981239616221,58.5576972345651
22,"Spectrogram 1",1,1734.353321659,1741.546599259,589.6,1381.6,12.43,"1_Halbstart","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Halbstart",64.4736672640901,69.1486896413835,61.5351578259918
23,"Spectrogram 1",1,1741.714863059,1746.384183659,748.9,1593.5,18.7,"1_Halbpeak","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Halbpeak",71.322703990994,72.9119021012954,57.376689526752
24,"Spectrogram 1",1,1746.771441759,1749.779157259,358.5,900.3,11.38,"1_Halbend","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_Halbend",66.9851209212759,69.5807284911266,57.8237137902174
25,"Spectrogram 1",1,1752.49408468,1753.33540368,96.711,414.3,18.1,"1_PwurP_P1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurP_P1",67.1799840203169,70.6009524239208,60.8532309725808
26,"Spectrogram 1",1,1754.436343418,1755.214563518,90.704,501.9,23.54,"1_PwurP_P2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurP_P2",67.393812886861,71.134521121232,62.0139787980664
27,"Spectrogram 1",1,1756.34426508,1756.99628738,86.757,478,24.9,"1_PwurP_P3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurP_P3",64.0703559722918,69.6708527602209,63.2087936618895
28,"Spectrogram 1",1,1758.049585914,1758.848839014,94.566,390.4,19.17,"1_PwurP_P4","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurP_P4",65.3478113467667,69.6907144230169,61.5888680192814
29,"Spectrogram 1",1,1760.071035257,1760.912354357,86.671,345.224,24.5,"1_PwurP_P5","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurP_P5",64.4109647728212,69.2982038137805,61.9738471056114
30,"Spectrogram 1",1,1763.937389459,1764.820774359,51.511,255,14.16,"1_PwurS_S1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurS_S1",66.8319095104633,71.0884472051028,62.8517621526356
31,"Spectrogram 1",1,1766.482379459,1767.260599559,51.23,247,14.22,"1_PwurS_S2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurS_S2",65.7112086387191,70.4519866618836,62.9298511758294
32,"Spectrogram 1",1,1768.817039759,1769.805589559,48.72,239,14.42,"1_PwurS_S3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurS_S3",67.4000584713717,71.5020204099973,63.0151519844068
33,"Spectrogram 1",1,1771.362029759,1772.350579659,51.637,247,14.3,"1_PwurS_S4","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurS_S4",67.8713958597436,71.6621682452585,62.6338744204248
34,"Spectrogram 1",1,1773.819673559,1774.724091559,53.033,249.434,13.92,"1_PwurS_S5","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","1_PwurS_S5",65.2949646454229,69.9846928913006,62.391745269196
43,"Spectrogram 1",1,1816.875218779,1821.363901599,580,1080.8,22.74,"2_Hfunstart","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Hfunstart",75.5915610580739,77.4038307542485,62.9016156862896
44,"Spectrogram 1",1,1832.271931729,1833.807338949,176.23,400.637,12.71,"2_Pmor_start","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_start",59.6304144477607,64.7682171220477,57.7648387485249
45,"Spectrogram 1",1,1834.832701289,1835.863317089,316.403,606.928,14.65,"2_Pmor_P1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P1",69.441192059339,71.2115094168676,56.5261160232638
46,"Spectrogram 1",1,1821.408519279,1828.205279029,580,1526.5,18.65,"2_Hfuntrill","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Hfuntrill",72.14740090637,73.6978405887673,57.9669605115799
47,"Spectrogram 1",1,1837.107806709,1837.881179809,397.556,701.442,22.08,"2_Pmor_P2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P2",72.8372468843264,74.0127703433309,56.0599763041209
48,"Spectrogram 1",1,1839.234582729,1840.216171669,342.254,628.286,20.2,"2_Pmor_P3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P3",71.4034354270638,73.0434278691555,57.75688064304
49,"Spectrogram 1",1,1841.762917869,1842.580908649,332.922,676.989,20.61,"2_Pmor_P4","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P4",66.0104444686912,69.262001509261,59.1524227195962
50,"Spectrogram 1",1,1844.278821669,1845.081939889,287.528,605.5,18.09,"2_Pmor_P5","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P5",61.2398650586634,66.0891244976216,58.714229682661
51,"Spectrogram 1",1,1847.074862879,1847.937471339,398.054,683.299,21.25,"2_Pmor_P6","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P6",71.1586157951345,72.9897046294745,58.5681403792702
52,"Spectrogram 1",1,1849.878773909,1850.994215879,297.567,579.681,16.37,"2_Pmor_P7","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P7",64.8321567305981,68.0688671982666,57.9265001789946
53,"Spectrogram 1",1,1852.942521189,1854.266178999,181.461,373.468,13.96,"2_Pmor_P8","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P8",55.5774252437789,62.7595956560965,57.7633927216417
54,"Spectrogram 1",1,1856.494782179,1857.833312549,184.422,366.56,13.44,"2_Pmor_P9","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P9",52.607009979678,61.7876615658807,58.0791375509018
55,"Spectrogram 1",1,1860.011002369,1861.557748569,151.211,364.245,13.4,"2_Pmor_P10","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P10",57.930740218641,64.2927325350773,58.6006127592768
56,"Spectrogram 1",1,1883.822321659,1891.015599259,589.6,1381.6,12.37,"2_Halbstart","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbstart",65.4845802439782,69.7147728411626,61.4362651801569
57,"Spectrogram 1",1,1891.183863059,1895.853183659,748.9,1593.5,18.69,"2_Halbpeak","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbpeak",71.7648962916552,73.2960772135151,57.4659746485598
58,"Spectrogram 1",1,1896.240441759,1899.248157259,358.5,900.3,12.41,"2_Halbend","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbend",66.8927883893618,69.5891523463473,58.1151029132277
59,"Spectrogram 1",1,1901.96308468,1902.80440368,96.711,414.3,17.62,"2_PwurP_P1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P1",67.663279042567,70.7873719177603,60.3902867197596
60,"Spectrogram 1",1,1903.905343418,1904.683563518,90.704,501.9,22.21,"2_PwurP_P2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P2",67.7494013482292,71.2844672631285,61.7684632373596
61,"Spectrogram 1",1,1905.81326508,1906.46528738,86.757,478,24.66,"2_PwurP_P3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P3",66.1020707029205,70.4263633323578,62.2957503456915
62,"Spectrogram 1",1,1907.518585914,1908.317839014,94.566,390.4,18.16,"2_PwurP_P4","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P4",66.9806580365894,70.7338592847897,61.6364785036494
63,"Spectrogram 1",1,1909.540035257,1910.381354357,86.671,345.224,25.32,"2_PwurP_P5","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P5",64.7512515420492,69.376816196535,61.6934383717593
64,"Spectrogram 1",1,1913.406389459,1914.289774359,51.511,255,13.54,"2_PwurS_S1","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S1",67.9240769032784,71.6521678079631,62.5081366368855
65,"Spectrogram 1",1,1915.951379459,1916.729599559,51.23,247,15.22,"2_PwurS_S2","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S2",65.8305393381842,70.3643105746431,62.5487117649262
66,"Spectrogram 1",1,1918.286039759,1919.274589559,48.72,239,14.54,"2_PwurS_S3","14","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S3",67.6269885859197,71.8796175344805,63.6367480880235
